clique_id,lemma,upos,affix,stem,synonyms,hypernyms
1,older,JJR,NA,older,aged|elder|elderly|old|older|senior|sr.,
1,adult,NNS,s,adult,adult|grownup,person|individual|someone|somebody|mortal|soul|animal|animate being|beast|brute|creature|fauna
1,be,VBP,NA,be,be|comprise|constitute|cost|embody|equal|exist|follow|live|make up|personify|represent,NA
1,frequently,RB,NA,frequent,frequently|oft|often|oftentimes|ofttimes,
1,counsel,VBN,ed,counsel,advise|counsel|rede,hash out|discuss|talk over
1,lose,VB,NA,lose,lose|miss|suffer|turn a loss,NA
1,weight,NN,NA,weight,exercising weight|free weight|system of weights|weight|weight unit|weightiness|weighting,physical property|sports equipment|importance|artifact|artefact|oppression|oppressiveness|system of measurement|metric|unit of measurement|unit|coefficient
1,even,RB,NA,even,even|still|yet,NA
1,be,VBZ,s,be,be|comprise|constitute|cost|embody|equal|exist|follow|live|make up|personify|represent,NA
1,little,JJ,NA,littl,fiddling|footling|lilliputian|little|little(a)|minuscule|niggling|petty|picayune|piddling|piffling|short|slight|small|trivial,
1,evidence,NN,NA,evid,evidence|grounds,information|indication|indicant|info
1,overweight,NN,NA,overweight,adiposis|corpulence|overweight|stoutness,fleshiness|obesity|corpulency
1,be,VBZ,s,be,be|comprise|constitute|cost|embody|equal|exist|follow|live|make up|personify|represent,NA
1,associate,VBN,ed,associ,affiliate|associate|assort|colligate|connect|consociate|consort|link|link up|relate|tie in,think|cogitate|cerebrate|interact|unite|unify
1,increase,VBN,ed,increas,increase,change magnitude|change|alter|modify
1,mortality,NN,NA,mortal,death rate|deathrate|fatality rate|mortality|mortality rate,impermanence|impermanency|rate
1,over,JJ,NA,over,all over|complete|concluded|ended|over(p)|terminated,
1,age,NN,NA,ag,age|eld|geezerhood|historic period|long time|old age|years,property|era|epoch|time of life|time period|period of time|period
1,65,CD,NA,65,NA,NA
2,six,CD,NA,six,NA,NA
2,large,RB,NA,larg,big|boastfully|large|vauntingly,NA
2,controll,VBN,ed,control,,NA
2,population-based,JJ,NA,population-bas,,NA
2,study,NNS,s,studi,bailiwick|cogitation|discipline|field|field of study|report|sketch|study|subject|subject area|subject field|survey|work|written report,examination|scrutiny|learning|acquisition|document|written document|papers|concentration|engrossment|absorption|immersion|room|knowledge domain|knowledge base|domain|drawing|contemplation|reflection|reflexion|rumination|musing|thoughtfulness|memorizer|memoriser|musical composition|opus|composition|piece|piece of music
2,non-smoking,JJ,NA,non-smok,,NA
2,older,JJR,NA,older,aged|elder|elderly|old|older|senior|sr.,
2,adult,NNS,s,adult,adult|grownup,person|individual|someone|somebody|mortal|soul|animal|animate being|beast|brute|creature|fauna
2,have,VBP,NA,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA
2,investigate,VBN,ed,investig,enquire|inquire|investigate|look into,analyze|analyse|study|examine|canvass|probe
2,association,NN,NA,associ,affiliation|association|connection|connexion|tie|tie-up,organization|organisation|social activity|union|unification|memory|remembering|relationship|relation|chemical process|chemical change|chemical action|group|grouping
2,body,NN,NA,bodi,body|consistence|consistency|dead body|organic structure|soundbox|substance|torso|trunk,natural object|social group|body part|system|scheme|property|message|content|subject matter|substance|mass|resonator|cavity resonator|resonating chamber|structure|construction
